Id,Age,Job,MaritalStatus,Education,Default,Balance,HomeInsurance,Loan,Communication,DayLastContacted,MonthLastContacted,Contacts,DaysPassed,Attempts,Outcome,CallStartTime,CallEndTime,Insurance
CP254,41,services,single,secondary,0,92,0,0,cellular,21,nov,1,-1,0,,12:42:15,12:48:27,1
CP255,32,blue-collar,single,secondary,0,322,1,0,cellular,13,may,3,-1,0,,9:47:12,9:51:05,0
CP256,29,technician,single,secondary,0,590,0,0,cellular,25,may,1,-1,0,,14:41:55,14:43:59,1
CP257,61,blue-collar,married,primary,0,5,0,0,cellular,6,aug,2,94,3,success,13:54:28,14:03:50,1
CP258,30,technician,married,secondary,0,1660,1,0,cellular,30,apr,1,-1,0,,14:42:56,14:46:52,0
CP259,69,retired,married,primary,0,324,0,0,cellular,4,feb,4,-1,0,,13:19:07,13:21:23,1
CP260,51,blue-collar,married,primary,0,1194,1,0,,16,may,3,-1,0,,12:53:41,13:02:59,0
CP261,47,admin.,married,primary,0,192,1,0,,7,may,1,-1,0,,9:40:26,9:41:13,0
CP262,40,blue-collar,single,primary,0,0,1,1,cellular,11,may,2,-1,0,,14:28:31,14:30:25,0
CP263,64,housemaid,married,primary,0,768,0,0,cellular,15,jul,2,182,1,success,13:05:53,13:10:03,0
CP264,56,self-employed,married,secondary,0,784,0,1,cellular,30,jul,2,-1,0,,9:35:57,9:38:26,0
CP265,55,retired,divorced,secondary,0,-268,0,1,cellular,24,jul,1,-1,0,,16:59:55,17:23:32,1
CP266,30,student,single,tertiary,0,2539,0,0,telephone,5,mar,5,-1,0,,9:54:04,9:57:23,1
CP267,37,services,married,secondary,0,523,1,0,telephone,19,nov,1,-1,0,,11:17:14,11:17:35,0
CP268,54,blue-collar,married,secondary,0,548,0,0,cellular,18,aug,7,-1,0,,17:59:12,18:07:52,1
CP269,37,services,married,secondary,0,2128,0,0,,18,jun,1,-1,0,,16:50:42,16:52:27,0
CP270,27,unemployed,single,tertiary,0,37,1,0,,13,may,3,-1,0,,16:11:26,16:14:09,0
CP271,20,blue-collar,single,secondary,0,129,1,1,,13,may,1,-1,0,,16:51:26,16:54:36,0
CP272,60,technician,divorced,secondary,0,367,0,0,cellular,16,aug,2,-1,0,,12:51:02,12:56:20,1
CP273,56,technician,married,secondary,0,28,1,0,,15,may,1,-1,0,,10:56:02,10:59:58,0
CP274,43,admin.,married,secondary,0,2271,0,0,telephone,10,nov,1,-1,0,,14:09:37,14:18:21,1
CP275,32,technician,married,secondary,0,344,1,1,cellular,14,may,11,-1,0,,15:10:56,15:11:50,0
CP276,33,management,single,tertiary,0,816,1,0,cellular,11,oct,2,503,2,failure,11:05:39,11:12:02,1
CP277,27,management,married,secondary,0,2071,0,0,cellular,4,jun,1,-1,0,,14:02:28,14:09:57,1
CP278,35,admin.,married,secondary,0,2374,1,0,cellular,11,aug,2,183,5,success,15:17:21,15:30:06,1
CP279,47,admin.,married,secondary,0,407,1,0,,5,jun,12,-1,0,,13:22:54,13:24:01,0
CP280,45,unemployed,married,secondary,0,383,0,0,cellular,23,apr,1,-1,0,,17:42:40,17:47:33,0
CP281,32,housemaid,married,primary,0,91,1,0,cellular,16,jul,6,-1,0,,15:05:43,15:07:33,0
CP282,34,management,married,tertiary,0,115,1,0,cellular,26,apr,3,-1,0,,15:27:24,15:29:21,0
CP283,42,blue-collar,married,primary,0,201,1,0,cellular,30,apr,1,85,2,failure,9:43:48,9:57:49,1
CP284,42,blue-collar,single,secondary,0,625,0,0,,19,jun,3,-1,0,,16:38:23,16:49:14,1
CP285,83,retired,married,secondary,0,0,0,0,cellular,18,mar,10,-1,0,,13:06:54,13:09:14,0
CP286,27,unemployed,single,primary,0,9,0,1,cellular,9,jul,2,-1,0,,10:57:49,11:13:08,1
CP287,34,admin.,married,tertiary,0,142,1,0,cellular,13,may,1,-1,0,,11:02:23,11:10:02,1
CP288,51,retired,married,primary,0,67,0,0,,18,jun,1,-1,0,,15:46:22,16:00:17,1
CP289,56,technician,married,primary,0,314,1,1,,5,jun,1,-1,0,,12:49:45,12:51:00,0
CP290,27,student,single,tertiary,0,311,0,0,cellular,28,jul,1,148,4,success,12:56:05,13:03:47,1
CP291,59,entrepreneur,married,tertiary,0,-23,0,1,cellular,20,aug,7,-1,0,,12:14:52,12:18:07,0
CP292,34,blue-collar,divorced,secondary,0,383,1,0,,13,may,1,-1,0,,16:55:02,17:32:13,1
CP293,59,management,married,tertiary,0,2319,1,0,,15,may,32,-1,0,,10:36:51,10:39:03,0
CP294,51,unemployed,married,secondary,0,760,1,0,,14,may,1,-1,0,,17:14:44,17:21:35,0
CP295,59,management,divorced,tertiary,0,17056,1,0,cellular,20,nov,2,-1,0,,13:58:19,14:06:09,0
CP296,75,retired,married,secondary,0,468,0,0,telephone,24,jun,1,-1,0,,16:49:09,16:54:25,0
CP297,47,admin.,married,secondary,0,1808,0,1,cellular,17,jul,1,-1,0,,15:00:49,15:02:54,0
CP298,31,admin.,divorced,secondary,0,-579,1,0,,26,may,1,-1,0,,10:30:23,10:32:53,0
CP299,33,technician,married,secondary,0,620,0,0,cellular,14,aug,2,-1,0,,11:54:38,11:56:24,0
CP300,33,technician,single,tertiary,0,258,0,0,cellular,12,mar,4,-1,0,,12:50:16,12:51:36,1
CP301,36,self-employed,single,tertiary,0,1240,0,0,cellular,31,jul,3,-1,0,,15:49:38,16:03:10,1
CP302,24,student,single,secondary,0,23878,0,0,cellular,26,may,1,97,1,success,9:49:21,9:51:34,1
CP303,21,student,single,,0,53,0,0,cellular,14,jun,1,-1,0,,9:36:47,9:41:17,1
CP304,31,services,single,secondary,0,222,1,0,cellular,13,may,2,-1,0,,10:40:09,10:42:57,0
CP305,35,management,married,secondary,0,724,1,0,cellular,14,jul,2,415,1,failure,15:07:33,15:12:20,1
CP306,45,blue-collar,married,primary,1,-443,1,1,cellular,20,apr,1,-1,0,,14:34:35,14:46:06,1
CP307,32,services,married,secondary,0,983,1,0,cellular,20,nov,2,133,1,failure,16:57:59,17:06:19,1
CP308,33,housemaid,married,tertiary,0,10,1,0,cellular,20,apr,1,322,2,failure,10:42:30,10:44:39,0
CP309,50,admin.,divorced,,0,4204,0,0,,19,jun,2,-1,0,,17:39:27,17:45:02,0
CP310,46,blue-collar,married,secondary,0,0,0,0,cellular,14,aug,4,-1,0,,13:43:23,13:44:24,0
CP311,27,admin.,married,tertiary,0,73,0,0,cellular,10,feb,1,-1,0,,15:47:32,15:50:11,1
CP312,36,unemployed,married,tertiary,0,4145,0,0,,20,jun,4,-1,0,,9:21:42,9:38:10,1
CP313,35,self-employed,married,tertiary,0,3698,1,0,cellular,5,mar,1,-1,0,,14:45:43,14:47:29,1
CP314,53,management,single,primary,0,208,1,0,,19,may,9,-1,0,,16:55:03,16:58:02,0
CP315,58,technician,married,secondary,0,1476,1,0,cellular,17,apr,1,-1,0,,9:15:58,9:20:44,0
CP316,34,management,single,tertiary,0,395,1,0,cellular,16,apr,2,-1,0,,16:06:57,16:12:13,0
CP317,29,admin.,single,secondary,0,382,1,0,,12,may,1,-1,0,,15:21:33,15:29:13,0
CP318,31,technician,married,secondary,0,4182,1,0,cellular,4,may,2,-1,0,,17:17:31,17:23:18,1
CP319,36,blue-collar,married,tertiary,0,9,1,0,,18,jun,3,-1,0,,13:56:55,13:58:47,0
CP320,43,management,married,tertiary,0,0,0,0,cellular,31,jul,17,-1,0,,13:53:28,13:55:15,0
CP321,53,admin.,married,secondary,0,1796,0,0,telephone,16,mar,1,91,2,success,14:20:22,14:25:17,1
CP322,33,services,single,secondary,0,0,1,0,,20,may,3,-1,0,,17:55:15,17:57:29,0
CP323,45,admin.,married,secondary,0,0,0,1,telephone,15,jul,3,-1,0,,13:28:12,13:37:05,1
CP324,41,admin.,married,secondary,0,437,1,0,cellular,2,feb,1,-1,0,,15:36:46,15:39:04,0
CP325,34,blue-collar,married,primary,0,2490,1,0,cellular,19,nov,2,180,1,failure,11:28:19,11:31:24,0
CP326,25,technician,single,secondary,0,1105,1,0,cellular,30,apr,1,13,1,failure,16:04:23,16:07:38,0
CP327,27,,single,secondary,0,1187,0,0,telephone,26,feb,1,101,1,failure,9:13:46,9:17:38,1
CP328,27,technician,single,secondary,0,218,1,0,cellular,14,may,2,352,1,failure,9:01:16,9:25:38,0
CP329,53,technician,married,secondary,0,137,0,1,cellular,18,nov,1,176,1,failure,12:27:59,12:28:51,0
CP330,35,blue-collar,single,primary,0,1147,1,1,telephone,7,may,1,-1,0,,16:04:55,16:05:24,0
CP331,37,management,single,tertiary,0,6964,0,0,cellular,19,nov,3,-1,0,,11:25:09,11:28:52,0
CP332,60,blue-collar,married,tertiary,0,759,0,0,cellular,8,aug,2,-1,0,,14:09:32,14:13:47,0
CP333,44,technician,married,secondary,0,2776,1,0,cellular,27,jan,1,-1,0,,16:19:41,16:31:22,1
CP334,33,services,married,secondary,0,255,1,1,cellular,5,may,4,165,4,failure,9:26:25,9:30:22,0
CP335,59,retired,divorced,tertiary,0,381,1,0,,8,may,4,-1,0,,9:22:07,9:29:09,0
CP336,54,services,married,secondary,0,-165,0,1,,3,jul,1,-1,0,,14:26:02,14:29:24,0
CP337,31,blue-collar,married,primary,0,298,1,1,,2,jun,1,-1,0,,9:46:14,9:50:06,0
CP338,26,technician,married,secondary,0,47,1,0,,9,may,2,-1,0,,17:59:20,18:04:02,0
CP339,30,technician,single,secondary,0,707,0,0,cellular,26,may,1,-1,0,,16:49:41,16:53:29,0
CP340,22,student,single,secondary,0,2488,0,0,cellular,8,nov,2,38,10,other,9:44:13,9:51:42,1
CP341,44,technician,married,tertiary,0,1454,0,0,,11,jun,2,-1,0,,15:12:12,15:14:48,0
CP342,38,admin.,married,secondary,0,1767,1,0,cellular,9,jul,4,239,7,success,16:59:58,17:08:01,1
CP343,25,student,single,secondary,0,2354,0,0,cellular,5,feb,7,-1,0,,14:37:59,14:41:45,1
CP344,26,management,single,tertiary,0,157,1,0,cellular,30,jan,2,-1,0,,16:24:05,16:25:23,0
CP345,30,technician,married,secondary,0,-206,1,1,cellular,15,may,1,-1,0,,16:50:03,16:52:16,0
CP346,32,entrepreneur,married,secondary,0,390,0,0,cellular,6,sep,1,280,1,failure,15:13:28,15:20:48,1
CP347,34,management,single,,0,6013,1,0,cellular,18,may,1,-1,0,,13:52:00,14:02:12,1
CP348,32,management,single,tertiary,0,1047,1,0,cellular,13,aug,6,-1,0,,17:36:39,17:40:02,0
CP349,25,technician,single,secondary,0,1298,0,0,cellular,2,sep,7,94,2,other,14:02:27,14:05:53,0
CP350,28,management,married,tertiary,0,12,1,0,cellular,9,sep,1,-1,0,,13:01:04,13:04:26,1
CP351,52,management,single,tertiary,0,1205,0,0,telephone,19,aug,20,-1,0,,16:11:18,16:11:36,0
CP352,38,technician,single,secondary,0,1655,0,0,cellular,29,jul,2,-1,0,,16:19:34,16:26:06,0
CP353,32,management,single,tertiary,0,1625,1,0,cellular,19,aug,6,-1,0,,13:07:49,13:15:20,0
CP354,68,retired,married,tertiary,0,2812,0,0,cellular,4,aug,1,1,7,success,12:23:41,12:34:32,1
CP355,32,admin.,married,tertiary,0,57,0,0,cellular,9,jul,2,-1,0,,12:11:29,12:20:19,0
CP356,23,technician,single,secondary,1,150,1,1,,6,jun,5,-1,0,,9:46:28,9:47:34,0
CP357,48,housemaid,single,secondary,0,1385,0,0,telephone,21,nov,1,-1,0,,13:30:04,13:34:34,0
CP358,77,management,married,,0,1780,1,0,cellular,23,apr,2,182,5,success,12:10:38,12:16:39,1
CP359,38,management,married,tertiary,0,1722,1,0,cellular,10,jul,1,-1,0,,12:02:42,12:11:02,1
CP360,36,technician,single,secondary,0,18,0,0,cellular,21,aug,2,-1,0,,13:18:30,13:19:37,0
CP361,53,admin.,divorced,secondary,0,-163,1,0,cellular,17,apr,2,343,2,other,13:30:30,13:36:14,0
CP362,38,technician,married,secondary,0,508,1,0,cellular,18,nov,3,175,2,failure,17:35:52,17:47:54,0
CP363,50,admin.,single,secondary,0,167,0,1,cellular,4,feb,2,191,3,failure,17:59:42,18:05:28,0
CP364,48,management,married,tertiary,0,1167,1,1,cellular,1,jun,1,-1,0,,9:08:22,9:12:46,1
CP365,26,technician,married,,0,-277,1,0,cellular,16,apr,2,-1,0,,14:02:51,14:19:49,0
CP366,48,blue-collar,married,secondary,0,1,0,0,,5,may,3,-1,0,,15:10:12,15:21:21,0
CP367,20,student,single,,0,829,0,0,cellular,9,jul,2,-1,0,,13:52:09,13:56:22,1
CP368,42,admin.,single,secondary,0,-247,1,1,telephone,21,oct,1,166,1,other,12:04:23,12:13:02,1
CP369,33,blue-collar,married,secondary,0,687,1,0,cellular,14,may,2,370,1,failure,17:51:13,17:52:25,0
CP370,22,student,single,secondary,0,23,0,0,cellular,27,oct,1,-1,0,,10:44:24,10:46:41,1
CP371,47,services,married,secondary,0,49,1,0,cellular,18,may,4,-1,0,,16:34:49,16:38:59,0
CP372,58,blue-collar,married,secondary,0,381,0,0,cellular,11,nov,4,-1,0,,11:53:23,11:54:42,0
CP373,30,services,single,secondary,0,631,1,0,cellular,18,may,1,-1,0,,14:35:24,14:37:02,0
CP374,27,services,married,secondary,0,511,1,0,,30,jun,5,-1,0,,17:20:42,17:22:07,0
CP375,58,housemaid,divorced,primary,0,3858,0,0,telephone,29,jul,6,-1,0,,10:36:45,10:37:38,0
CP376,38,admin.,single,secondary,0,439,0,0,,16,jun,4,-1,0,,12:01:36,12:07:35,0
CP377,29,student,single,tertiary,0,559,0,0,cellular,3,feb,2,-1,0,,17:06:25,17:08:48,0
CP378,54,management,single,tertiary,0,0,1,0,,3,jun,1,-1,0,,16:12:26,16:13:34,0
CP379,52,admin.,divorced,secondary,0,121,1,0,cellular,24,jul,2,-1,0,,17:25:16,17:29:17,0
CP380,43,management,married,secondary,0,3,1,0,,9,may,2,-1,0,,13:06:05,13:09:29,0
CP381,48,management,married,,0,598,0,0,,9,jun,2,-1,0,,15:57:33,16:00:05,0
CP382,48,admin.,married,secondary,0,-509,0,1,cellular,8,jul,3,-1,0,,11:19:49,11:24:51,0
CP383,46,housemaid,single,secondary,0,198,1,0,cellular,14,may,1,350,1,other,15:15:14,15:16:47,0
CP384,32,technician,married,tertiary,0,903,1,0,cellular,23,jun,1,320,1,other,11:55:36,11:58:37,0
CP385,31,management,married,tertiary,0,430,1,0,cellular,25,jul,16,-1,0,,14:50:45,14:53:02,0
CP386,42,management,single,secondary,0,50,0,0,,5,may,1,-1,0,,10:28:23,10:29:11,0
CP387,31,services,married,secondary,0,525,1,1,,21,may,1,-1,0,,11:25:22,11:28:01,0
CP388,33,services,married,secondary,0,227,1,1,cellular,13,aug,2,-1,0,,13:21:28,13:29:25,1
CP389,57,housemaid,married,primary,0,2785,0,0,cellular,11,aug,4,-1,0,,10:52:03,11:02:13,1
CP390,32,services,single,secondary,0,6983,0,0,cellular,7,aug,1,-1,0,,16:24:40,16:28:55,1
CP391,39,admin.,married,secondary,0,-982,1,1,cellular,19,nov,3,117,2,other,16:52:47,16:57:34,0
CP392,46,blue-collar,married,,0,9328,1,0,cellular,5,may,3,-1,0,,9:00:38,9:12:43,1
CP393,41,services,married,primary,0,510,0,0,,9,jun,2,-1,0,,9:01:26,9:06:42,0
CP394,33,management,divorced,tertiary,0,-255,1,1,cellular,11,may,9,306,1,other,15:02:59,15:04:21,0
CP395,49,blue-collar,married,secondary,0,-327,1,0,cellular,7,may,1,-1,0,,16:10:56,16:17:59,0
CP396,57,admin.,married,secondary,0,2,0,0,telephone,10,jul,2,-1,0,,17:51:25,17:53:49,0
CP397,32,technician,single,tertiary,0,1625,0,0,cellular,22,may,1,109,1,failure,14:58:08,15:11:24,1
CP398,42,management,married,,0,849,1,0,cellular,8,oct,1,321,1,other,13:44:12,13:55:19,1
CP399,30,blue-collar,married,secondary,0,791,1,1,cellular,22,jul,2,-1,0,,15:38:13,15:40:30,0
CP400,58,unemployed,married,secondary,0,687,1,0,cellular,7,aug,1,99,2,success,9:00:01,9:03:42,1
CP401,41,blue-collar,married,primary,0,246,0,0,,19,jun,3,-1,0,,9:31:41,9:43:04,1
CP402,29,self-employed,married,secondary,0,425,1,0,,5,jun,15,-1,0,,16:30:53,16:40:15,1
CP403,29,management,single,tertiary,0,428,0,0,cellular,22,may,2,-1,0,,15:24:48,15:29:41,1
CP404,35,blue-collar,married,primary,0,623,1,0,cellular,6,may,2,-1,0,,14:48:34,14:50:11,0
CP405,54,admin.,married,secondary,0,812,1,1,cellular,31,jul,6,-1,0,,15:54:36,15:55:59,0
CP406,32,management,single,tertiary,0,438,0,0,cellular,21,aug,5,-1,0,,13:51:48,13:57:06,0
CP407,41,blue-collar,married,secondary,0,167,0,0,,20,jun,1,-1,0,,14:21:31,14:22:19,0
CP408,36,services,married,secondary,0,0,1,0,cellular,8,may,1,368,1,failure,10:04:54,10:10:40,0
CP409,63,retired,married,secondary,0,1612,0,0,telephone,17,feb,2,-1,0,,12:55:07,12:59:00,1
CP410,28,,single,,0,326,0,0,cellular,11,oct,1,231,1,success,10:11:10,10:18:40,1
CP411,39,services,married,secondary,0,3870,1,0,cellular,20,apr,1,-1,0,,10:05:52,10:07:04,0
CP412,36,technician,single,secondary,0,2921,0,0,telephone,31,jul,7,-1,0,,10:46:54,10:47:49,0
CP413,57,housemaid,married,primary,0,625,0,1,,11,jun,1,-1,0,,16:34:59,16:49:26,1
CP414,54,technician,married,secondary,0,1378,1,0,,5,may,1,-1,0,,9:44:34,9:48:34,0
CP415,29,services,single,secondary,0,695,0,0,,3,jul,1,-1,0,,17:19:13,17:20:50,0
CP416,20,student,single,,0,829,0,0,cellular,27,jan,3,202,2,success,10:16:26,10:19:42,1
CP417,32,technician,single,tertiary,0,5514,0,0,cellular,22,apr,1,182,1,success,17:09:50,17:15:09,1
CP418,49,retired,divorced,secondary,0,224,0,1,cellular,31,jul,4,-1,0,,12:22:29,12:23:48,0
CP419,40,technician,married,secondary,0,2266,0,0,cellular,16,oct,1,147,5,failure,9:23:21,9:30:48,1
CP420,28,technician,single,secondary,0,1453,1,0,cellular,12,may,1,343,1,other,15:36:55,15:41:01,0
CP421,38,management,single,secondary,0,53,0,0,,9,jun,1,-1,0,,17:46:20,17:51:00,0
CP422,23,services,single,secondary,0,279,1,0,cellular,18,may,1,370,1,failure,12:04:51,12:18:54,1
CP423,27,blue-collar,single,primary,0,265,1,0,cellular,13,may,2,-1,0,,11:21:51,11:40:30,1
CP424,48,blue-collar,married,secondary,0,0,0,0,cellular,29,jul,6,-1,0,,10:48:10,10:51:45,0
CP425,30,management,single,tertiary,0,2907,1,0,cellular,30,dec,2,218,1,failure,10:06:26,10:08:52,0
CP426,36,technician,married,tertiary,0,341,0,0,cellular,13,aug,1,-1,0,,16:10:17,16:14:59,1
CP427,40,self-employed,married,secondary,0,0,1,0,cellular,11,may,1,-1,0,,13:18:17,13:29:14,1
CP428,38,unemployed,married,primary,0,7005,1,0,cellular,25,jan,1,202,2,success,12:19:14,12:30:50,1
CP429,48,housemaid,married,secondary,0,0,0,0,cellular,28,may,5,-1,0,,10:33:58,10:38:28,1
CP430,27,admin.,divorced,secondary,0,451,1,0,cellular,16,jul,1,-1,0,,16:47:31,16:58:23,1
CP431,46,management,married,tertiary,0,11385,0,0,cellular,24,mar,3,-1,0,,9:17:41,9:22:10,1
CP432,62,retired,married,,0,800,0,0,cellular,17,feb,1,-1,0,,9:40:30,9:52:47,1
CP433,92,retired,married,,0,775,0,0,cellular,22,oct,3,-1,0,,15:05:17,15:10:30,1
CP434,31,management,married,tertiary,0,69,0,0,cellular,20,aug,2,-1,0,,10:53:20,10:56:35,0
CP435,32,management,single,tertiary,0,623,0,0,cellular,6,jul,3,194,2,failure,10:53:19,10:58:54,1
CP436,49,blue-collar,divorced,secondary,0,848,1,0,,19,jun,1,-1,0,,12:50:56,12:52:45,0
CP437,34,admin.,married,tertiary,0,899,1,0,,12,nov,1,170,3,failure,13:11:13,13:13:07,1
CP438,27,student,single,secondary,0,0,0,0,,8,may,2,-1,0,,14:26:30,14:28:03,0
CP439,39,management,married,secondary,0,215,0,0,cellular,11,aug,4,-1,0,,17:50:39,18:09:40,1
CP440,45,blue-collar,married,primary,0,101,1,0,,12,may,5,-1,0,,12:35:23,12:43:03,1
CP441,26,admin.,single,secondary,0,81,0,1,cellular,10,jul,1,-1,0,,15:37:30,15:47:34,0
CP442,40,admin.,single,secondary,0,60,1,0,cellular,15,may,3,352,6,other,16:43:03,16:50:43,0
CP443,48,technician,married,secondary,0,480,0,1,cellular,23,jul,1,-1,0,,9:50:56,9:57:07,0
CP444,33,management,married,tertiary,0,4570,0,0,cellular,22,aug,2,-1,0,,10:48:10,11:09:08,1
CP445,43,management,married,tertiary,0,149,1,0,,23,jun,2,-1,0,,17:15:59,17:27:01,1
CP446,59,technician,married,primary,0,4198,0,0,cellular,14,jan,1,91,10,success,15:17:52,15:23:01,1
CP447,59,retired,married,secondary,1,49,0,1,,1,jul,4,-1,0,,13:32:09,13:42:11,0
CP448,29,blue-collar,married,secondary,0,339,1,0,cellular,15,may,3,354,2,failure,10:19:50,10:20:53,0
CP449,52,admin.,divorced,secondary,0,725,1,0,cellular,20,apr,3,325,1,other,17:55:50,17:56:47,0
CP450,26,student,single,secondary,0,8015,0,0,cellular,26,may,1,-1,0,,12:16:18,12:18:07,0
CP451,51,housemaid,married,primary,0,605,0,0,cellular,28,aug,14,-1,0,,15:56:29,16:00:59,0
CP452,72,retired,married,secondary,0,1533,0,0,cellular,16,dec,2,-1,0,,15:21:39,15:30:45,1
CP453,29,services,single,secondary,0,84,0,1,,3,jul,3,-1,0,,16:35:03,16:44:50,1
CP454,28,services,single,secondary,0,339,0,0,cellular,3,dec,1,182,1,success,13:10:29,13:16:19,1
CP455,45,management,married,tertiary,0,242,0,0,cellular,30,apr,1,-1,0,,9:21:26,9:31:13,1
CP456,57,management,married,tertiary,0,334,1,0,cellular,15,may,2,365,2,failure,14:04:59,14:07:48,0
CP457,36,admin.,married,secondary,0,96,0,0,cellular,2,feb,1,-1,0,,16:28:52,16:33:54,1
CP458,61,retired,married,secondary,0,86,0,0,cellular,25,jan,1,94,1,success,16:46:41,16:57:20,1
CP459,62,retired,married,secondary,0,298,0,0,cellular,17,nov,2,-1,0,,16:17:09,16:28:58,1
CP460,54,management,married,tertiary,0,534,0,0,cellular,1,jun,2,-1,0,,10:38:09,10:41:06,1
CP461,46,housemaid,married,primary,0,3512,0,0,cellular,30,oct,1,197,1,failure,14:54:20,14:57:15,1
CP462,33,blue-collar,married,secondary,0,43,1,0,cellular,14,may,2,358,2,failure,12:43:08,12:48:40,0
CP463,44,blue-collar,married,,0,189,1,0,,26,may,3,-1,0,,9:29:21,9:32:16,0
CP464,30,management,single,tertiary,0,685,0,0,cellular,5,aug,2,-1,0,,14:19:28,14:24:27,0
CP465,36,services,married,secondary,0,370,1,1,cellular,18,jul,6,-1,0,,17:34:38,17:46:46,0
CP466,40,management,single,tertiary,0,3840,1,0,cellular,24,sep,2,409,2,success,10:02:32,10:06:24,1
CP467,31,services,single,secondary,0,605,1,0,,28,may,1,-1,0,,10:35:05,10:38:47,0
CP468,33,management,married,secondary,0,-15,1,0,,13,may,3,-1,0,,13:14:41,13:18:48,0
CP469,54,,married,primary,0,981,0,0,cellular,22,aug,12,-1,0,,11:31:36,11:42:27,0
CP470,41,management,married,tertiary,0,8553,1,0,cellular,12,aug,12,-1,0,,15:16:39,15:21:43,0
CP471,31,technician,single,secondary,0,2544,0,0,cellular,12,jan,1,279,2,success,12:02:17,12:06:06,1
CP472,56,blue-collar,single,secondary,0,663,0,1,cellular,8,jul,3,-1,0,,9:17:08,9:30:47,1
CP473,40,management,married,tertiary,0,409,0,0,cellular,19,aug,2,-1,0,,16:25:46,16:27:37,0
CP474,34,services,single,secondary,0,0,1,0,,5,may,1,-1,0,,13:33:07,13:35:29,0
CP475,65,retired,married,tertiary,0,2416,0,0,cellular,17,feb,2,-1,0,,17:01:56,17:05:37,1
CP476,45,blue-collar,married,secondary,0,4646,1,0,,13,may,1,-1,0,,16:54:58,16:56:56,0
CP477,38,technician,married,secondary,0,0,1,0,cellular,22,jul,1,-1,0,,12:30:51,12:56:36,1
CP478,32,management,married,secondary,0,625,1,0,cellular,2,jun,1,56,2,failure,15:53:38,15:59:30,0
CP479,33,admin.,married,secondary,0,0,1,0,cellular,30,jul,5,-1,0,,15:55:55,15:56:36,0
CP480,31,admin.,married,secondary,0,223,0,0,cellular,6,may,1,-1,0,,10:51:58,10:56:55,0
CP481,57,unemployed,married,primary,0,0,1,0,cellular,20,nov,2,-1,0,,17:26:42,17:30:33,0
CP482,37,technician,married,,0,189,0,0,cellular,16,jun,2,-1,0,,12:33:44,12:36:26,1
CP483,33,management,married,tertiary,0,191,0,0,cellular,13,aug,2,-1,0,,14:23:10,14:42:18,1
CP484,33,services,divorced,secondary,0,44,0,1,cellular,23,jul,1,-1,0,,17:14:20,17:23:09,1
CP485,49,services,married,secondary,0,400,0,0,cellular,21,aug,3,-1,0,,15:21:08,15:23:39,0
CP486,39,blue-collar,married,,0,1181,1,0,cellular,30,jul,2,-1,0,,9:12:00,9:22:50,1
CP487,39,services,divorced,secondary,0,892,1,0,,2,jun,1,-1,0,,13:29:34,13:30:00,0
CP488,32,management,single,tertiary,0,2069,0,0,cellular,22,apr,1,-1,0,,15:14:41,15:23:46,1
CP489,57,housemaid,married,tertiary,0,2326,0,0,cellular,17,apr,1,-1,0,,12:25:36,12:31:54,1
CP490,53,retired,married,tertiary,0,2269,0,0,cellular,17,nov,2,150,1,success,10:04:19,10:22:30,1
CP491,29,admin.,single,secondary,0,345,0,0,cellular,11,mar,3,-1,0,,10:21:55,10:22:55,0
CP492,34,technician,married,secondary,0,46,1,1,,3,jul,1,-1,0,,17:28:16,17:35:08,0
CP493,55,management,divorced,tertiary,0,2037,0,0,cellular,4,feb,2,94,3,success,10:22:07,10:27:12,1
CP494,44,management,married,tertiary,0,677,1,0,,12,jun,2,-1,0,,16:38:46,16:40:56,0
CP495,28,admin.,single,secondary,0,189,1,0,cellular,31,jul,2,-1,0,,12:52:47,12:53:55,0
CP496,31,services,divorced,primary,0,459,1,0,cellular,7,may,1,293,1,success,13:37:08,13:47:31,1
CP497,30,technician,single,tertiary,0,0,1,0,cellular,5,jul,1,424,8,success,9:51:44,9:54:04,1
CP498,35,technician,married,secondary,0,1092,0,0,cellular,18,may,1,360,1,failure,11:49:07,11:51:19,0
